gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status
LITCHI023325	81.7004039406766	-1.42074101136407	0.354547106707185	-4.00719956385777	6.14429446640885e-05	0.0106625384470729	-4.00719956385777	-1.22129060216868	TRUE	4997	4997	4997	1	1	PASS	1	LITCHI023326	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI029701	19.7576789773896	4.61790572833768	1.1527034364779	4.00615247790684	6.17158171348414e-05	0.0106625384470729	4.00615247790684	0.117964567028569	TRUE	2782	2782	605	1	0.21746945	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI010845	6243.36711330148	-0.589437260790394	0.147167685554544	-4.00520847065938	6.19628102092689e-05	0.0106625384470729	-4.00520847065938	-0.520016131873097	TRUE	2741	2741	2741	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI009696	595.43979777499	0.877317013434791	0.219652509933542	3.994113309701	6.49368055912043e-05	0.0110762823221137	3.994113309701	0.760645676074318	TRUE	4017	4017	4017	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI015181	1030.95654592581	0.557582071518758	0.140127291902706	3.97911116348342	6.91733938650115e-05	0.0116963186409143	3.97911116348342	0.49182257238711	FALSE	4478	4478	4478	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI020862	819.329893393272	1.68182036176105	0.42367952485829	3.96955779801627	7.20061394247294e-05	0.0120703394923609	3.96955779801627	1.43470119387753	TRUE	4830	4830	4830	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI014813	127.850385593224	1.19184717471856	0.300709768970286	3.96344681052356	7.38753290199509e-05	0.0122778271178884	3.96344681052356	1.02261905302042	TRUE	2107	2107	2023	1	0.96013289	PASS	0		PASS	PASS	DISCOVERED
LITCHI010541	353.079843259943	-1.93771431424803	0.490389566761243	-3.95137752837113	7.77026341327517e-05	0.0127348877162897	-3.95137752837113	-1.65330010121711	TRUE	1482	1482	1482	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI017753	607.356746189413	-1.48680468278964	0.376350705591509	-3.9505829554719	7.79610697528955e-05	0.0127348877162897	-3.9505829554719	-1.27230664026242	TRUE	1184	1184	1184	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI027669	687.636004108713	-1.1700691646389	0.296320639754012	-3.94865901211007	7.85902044718313e-05	0.0127348877162897	-3.94865901211007	-1.00414947487865	TRUE	2734	2734	2734	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI025853	461.158426011975	-0.734048281052748	0.186171929975608	-3.94285154130873	8.05185014251858e-05	0.0129022055145959	-3.94285154130873	-0.637549729644653	TRUE	8861	8861	8861	1	1	PASS	2	LITCHI025852;LITCHI025854	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI021828	3092.54107250465	-0.87216298559225	0.22127295969828	-3.94157056868359	8.09498108912677e-05	0.0129022055145959	-3.94157056868359	-0.754548933606121	TRUE	2011	2011	2011	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI029443	16.5201199170341	-6.13477361654741	1.55729475221056	-3.93937859730098	8.16929278582994e-05	0.0129147884732084	-3.93937859730098	-0.0884898375296523	TRUE	2738	2738	2692	1	0.98319942	PASS	0		PASS	PASS	DISCOVERED
LITCHI003742	2365.94234716585	0.963236541966524	0.245090726827246	3.93012234463473	8.49026496972657e-05	0.013283710325449	3.93012234463473	0.82966376396924	TRUE	3145	3145	3001	1	0.95421304	PASS	0		PASS	PASS	DISCOVERED
LITCHI017811	406.550941704117	1.96461316508476	0.500292526446028	3.92692886907778	8.60374119699126e-05	0.013283710325449	3.92692886907778	1.66385718453553	TRUE	5600	5600	5600	1	1	PASS	2	LITCHI017810;LITCHI017812	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI014759	407.911798367038	0.849969569756354	0.216550173729634	3.92504681532859	8.67128724590261e-05	0.013283710325449	3.92504681532859	0.733812646825653	TRUE	5413	5413	5413	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI026893	707.823119615937	1.0270078093291	0.261663477579272	3.92491844421796	8.67591263220377e-05	0.013283710325449	3.92491844421796	0.878379278133366	TRUE	9827	9827	9827	1	1	PASS	1	LITCHI026894	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI013276	67.5146406436374	-3.6536389628409	0.931707517709575	-3.92144411566268	8.80198636437242e-05	0.0132931244960457	-3.92144411566268	-3.0965434138505	TRUE	1196	1196	1196	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI029667	33.2528946649913	-2.45463725882432	0.626094201980331	-3.92055580623543	8.83449738393978e-05	0.0132931244960457	-3.92055580623543	-2.08449134091986	TRUE	2760	2760	2578	1	0.93405797	PASS	0		PASS	PASS	DISCOVERED
LITCHI016983	2556.52814026077	-0.746760905700001	0.19054282564385	-3.91912370973126	8.88714931594723e-05	0.0132931244960457	-3.91912370973126	-0.647218779234099	TRUE	2817	2817	2645	1	0.93894214	PASS	0		PASS	PASS	DISCOVERED
LITCHI013088	310.442641553144	-1.011668265781	0.258330844626592	-3.91617294962719	8.99657196515062e-05	0.0133540718978896	-3.91617294962719	-0.868448745070782	TRUE	1531	1531	1456	1	0.95101241	PASS	0		PASS	PASS	DISCOVERED
LITCHI015950	600.794072023032	0.883765913569474	0.225909796823224	3.91203004914845	9.15235203765221e-05	0.0134135175408401	3.91203004914845	0.761529159466493	TRUE	4111	4111	4111	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI022640	17.3351631064108	2.64151883363074	0.675330816404447	3.91144424253368	9.17458386696699e-05	0.0134135175408401	3.91144424253368	2.23799773377049	TRUE	8450	8450	8450	1	1	PASS	1	LITCHI022639	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI011424	131.947209408165	1.11630166760944	0.286686351678918	3.89380820214167	9.86826845002114e-05	0.0143200358216911	3.89380820214167	0.953192624694677	TRUE	1735	1735	1406	1	0.81037464	PASS	0		PASS	PASS	DISCOVERED
LITCHI012927	278.69999960072	-1.43638416612996	0.370078024030083	-3.88130089565436	0.000103899195150501	0.014965332220011	-3.88130089565436	-1.22109256656937	TRUE	1032	1032	219	1	0.2122093	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI030155	684.440971776647	-0.697298564372492	0.180257579898554	-3.86834531321745	0.000109576415059116	0.0156670102266508	-3.86834531321745	-0.603848545075448	TRUE	5222	5222	4693	1	0.89869782	PASS	1	LITCHI030156	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI005026	137.070693970804	1.08731520659073	0.281347344770759	3.8646720034862	0.000111238578873875	0.0157885705562226	3.8646720034862	0.926262886143459	TRUE	2980	2980	2980	1	1	PASS	1	LITCHI005025	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI016395	231.229824991485	2.43386897971149	0.632074023206383	3.85060750853985	0.000117825194293854	0.0166022529206087	3.85060750853985	2.04466288279732	TRUE	3072	3072	2490	1	0.81054688	PASS	0		PASS	PASS	DISCOVERED
LITCHI005631	111.5003397913	-2.24354480597901	0.583174886988956	-3.84712177433233	0.000119513575331984	0.0167190033980606	-3.84712177433233	-1.89883025135545	TRUE	2855	2855	1816	1	0.63607706	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI027135	120.667720539301	-1.05820066585026	0.275750485148978	-3.8375296612028	0.000124278227044332	0.017162174612666	-3.8375296612028	-0.899239271999771	TRUE	1298	1298	1298	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI007293	1355.21202273436	-0.730037782635866	0.190252889324249	-3.83719682381095	0.000124446727713341	0.017162174612666	-3.83719682381095	-0.628849083758866	TRUE	870	870	841	1	0.96666667	PASS	0		PASS	PASS	DISCOVERED
LITCHI008806	1226.91967751936	-0.515669811575513	0.134477213287332	-3.83462594866315	0.000125755521562121	0.0172205360336299	-3.83462594866315	-0.451785914639397	FALSE	4174	4174	4174	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008177	9201.12611760752	-0.536898168510911	0.140197294339163	-3.8295900861828	0.000128356889057853	0.0174538441099996	-3.8295900861828	-0.469591843111566	FALSE	2520	2520	2520	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI014914	73.6105334219191	3.40666375247417	0.890157114408543	3.82703648303445	0.000129695298191992	0.0175133685648839	3.82703648303445	2.85538474757772	TRUE	2253	2253	2253	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI014858	197.755244681918	2.19092478072678	0.574028777744852	3.81675077220714	0.000135220634356788	0.0180957507647159	3.81675077220714	1.83422579525645	TRUE	2513	2513	2513	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI027763	122.681599438982	-1.31900810871656	0.345788184983867	-3.81449733101234	0.000136460411712112	0.0180957507647159	-3.81449733101234	-1.11288288439879	TRUE	522	522	522	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI006466	212.628741041428	-2.90585812748376	0.761915805016815	-3.81388351357225	0.000136799967210761	0.0180957507647159	-3.81388351357225	-2.43298221130489	TRUE	2747	2747	2747	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI031448	62.9067924691816	5.0400074040038	1.33375064866804	3.77882283246651	0.000157571477477277	0.0207025498617949	3.77882283246651	4.19211002615918	TRUE	2706	2706	2299	1	0.8495935	PASS	0		PASS	PASS	DISCOVERED
LITCHI021120	488.686279659169	-0.690888890755379	0.182974071544553	-3.77588411802464	0.000159441108847754	0.0208075997419099	-3.77588411802464	-0.5918923574961	TRUE	2449	2449	2449	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI004394	11383.7406801666	-0.487875805104552	0.129527227837484	-3.76658879565216	0.000165493240950115	0.0214534404684999	-3.76658879565216	-0.430974190360542	FALSE	5881	5881	5881	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031200	86.9422527785937	-2.00322323132095	0.532133062234416	-3.76451563244249	0.00016687222924367	0.0214889436930011	-3.76451563244249	-1.67254987387084	TRUE	1002	1002	985	1	0.98303393	PASS	0		PASS	PASS	DISCOVERED
LITCHI018073	130.058294598177	-3.27682717125617	0.871134147786107	-3.76156436937281	0.000168853952734848	0.0216010862561126	-3.76156436937281	-2.72165459105312	TRUE	776	776	776	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI020470	2044.63531722169	0.406020425111961	0.108224683749249	3.75164344256887	0.000175679193313694	0.0223273327711423	3.75164344256887	0.361123960465062	FALSE	4757	4757	418	1	0.08787051	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI007955	1102.56948863054	-1.69097855203688	0.450997020737171	-3.7494228881444	0.000177241985374568	0.0223796779584966	-3.7494228881444	-1.41099927673744	TRUE	1004	1004	1004	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028428	198.128229045543	1.38959554514111	0.371034247515765	3.74519482890072	0.000180253836496728	0.0226131345205089	3.74519482890072	1.16105136775967	TRUE	6349	6349	6349	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI013400	46.0754627298153	2.04278296757773	0.546435420148189	3.73837949052377	0.000185210234308322	0.0230859808084957	3.73837949052377	1.69670767970126	TRUE	1644	1644	785	1	0.47749392	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI021724	1059.95155461328	0.514671749217122	0.137770122103103	3.73572833761413	0.000187172650275951	0.0231819884370437	3.73572833761413	0.449781554081419	FALSE	2449	2449	2449	1	1	PASS	1	LITCHI021723	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI016030	1132.31182127008	0.808271017456127	0.216796500673784	3.72824752680091	0.000192815946271136	0.0237297852863433	3.72824752680091	0.684495157454464	TRUE	8331	8331	8261	1	0.99159765	PASS	1	LITCHI016031	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI003497	207.104376596536	1.1305649144961	0.303414233766426	3.72614330073396	0.000194431893354231	0.0237781645677548	3.72614330073396	0.94668577251457	TRUE	4799	4799	4799	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI008905	5941.44262455801	2.1368656141355	0.574034132528117	3.72254103553823	0.000197227842011294	0.0237799610235217	3.72254103553823	1.76658765471801	TRUE	3879	3879	3879	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI019399	236.864649349929	-1.32099606328797	0.354868302837619	-3.72249663530086	0.000197262538396294	0.0237799610235217	-3.72249663530086	-1.10353935082795	TRUE	1405	1405	663	1	0.47188612	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI028081	449.445564462759	0.72960609595432	0.196056487592535	3.7214075642866	0.000198115386259219	0.0237799610235217	3.7214075642866	0.620243895780471	TRUE	1636	1636	1557	1	0.95171149	PASS	0		PASS	PASS	DISCOVERED
LITCHI002040	24769.6547633987	-0.723185622564108	0.194712811411526	-3.71411422454197	0.000203916679572363	0.0242237324194914	-3.71411422454197	-0.616881903436456	TRUE	2779	2779	2779	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI005048	693.570564569672	1.11009307709941	0.298923646301289	3.71363420336622	0.000204304043034023	0.0242237324194914	3.71363420336622	0.927859394199981	TRUE	4711	4711	4711	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI001963	65.9945200590986	-1.40869605221674	0.379531344974188	-3.71167248995611	0.000205894286010786	0.0242643296453318	-3.71167248995611	-1.17433339118912	TRUE	1735	1735	1735	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI010874	9.92899023221873	6.64306431147983	1.79238702962667	3.70626667213917	0.000210336831539036	0.0245865363809489	3.70626667213917	5.46121481367462	TRUE	2787	2787	2083	1	0.74739864	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI010704	284.691849166753	-1.43552465463083	0.387478621470708	-3.70478414830261	0.000211570820203826	0.0245865363809489	-3.70478414830261	-1.19372299314525	TRUE	999	999	856	1	0.85685686	PASS	0		PASS	PASS	DISCOVERED
LITCHI024820	991.837738630128	1.9919935225984	0.537829098743435	3.70376673045847	0.00021242160514268	0.0245865363809489	3.70376673045847	1.64374132988409	TRUE	2380	2380	2380	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030334	35.3278588331217	-3.63502003196055	0.981975639512931	-3.70174155619945	0.000214124667004323	0.0246370068041364	-3.70174155619945	-3.04137041850269	TRUE	2007	2007	1972	1	0.98256104	PASS	0		PASS	PASS	DISCOVERED
LITCHI021264	395.436083717352	-0.892337358971538	0.241779366036441	-3.69070931734118	0.000223629578739896	0.0253257166273663	-3.69070931734118	-0.749206228947698	TRUE	1573	1573	1573	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI004137	306.827441779655	0.825411724558928	0.223648362026554	3.69066742577317	0.000223666414096646	0.0253257166273663	3.69066742577317	0.696355480746155	TRUE	5210	5210	5210	1	1	PASS	1	LITCHI004136	FAIL	FAIL	RETIRED_GENE_MODEL_AMBIGUITY
LITCHI031005	43.6760755561607	-2.63208593626992	0.713468577214209	-3.68914065780877	0.000225012797843534	0.0253257166273663	-3.68914065780877	-2.17081052929724	TRUE	2922	2922	2922	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016994	3593.45391131259	1.31490156469587	0.356458445704753	3.68879340787166	0.000225320081076594	0.0253257166273663	3.68879340787166	1.09295825116817	TRUE	4056	4056	4056	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI006920	2114.98005348255	-0.803295207735255	0.217861979843041	-3.68717482653004	0.000226757575950982	0.025340810714752	-3.68717482653004	-0.676930073406517	TRUE	1238	1238	1238	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028340	314.60655025358	0.855400255500143	0.232318473007639	3.68201565904756	0.000231397194010737	0.0254833839226817	3.68201565904756	0.707374652714414	TRUE	687	614	610	0.8937409	0.99348534	PASS	0		PASS	PASS	DISCOVERED
LITCHI004929	4376.96100425694	-0.681206531769031	0.185018562284812	-3.68182804663892	0.000231567580250411	0.0254833839226817	-3.68182804663892	-0.578827155010871	TRUE	4026	4026	4026	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI005518	3080.35660597767	0.641695934895725	0.174369405658972	3.68009475326618	0.00023314730459405	0.0254833839226817	3.68009475326618	0.548489873248976	TRUE	4337	4337	4337	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016297	296.085926229882	0.678850117835252	0.184472418248287	3.67995456600763	0.000233275512380424	0.0254833839226817	3.67995456600763	0.57651481390196	TRUE	1487	1487	1435	1	0.96503026	PASS	0		PASS	PASS	DISCOVERED
LITCHI010646	1164.60130495755	-0.496421228349915	0.13506994480232	-3.67529008082772	0.000237579318495459	0.0257912169134975	-3.67529008082772	-0.431179173360303	FALSE	2504	2504	2504	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI015702	268.724579447795	1.06295289132018	0.289314527527107	3.67403911723926	0.000238746158109002	0.0257912169134975	3.67403911723926	0.885917006375532	TRUE	1431	1431	1431	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI008330	60.2108197656658	-2.09059823672944	0.569735537456069	-3.66941870269175	0.000243102631455734	0.0259712123677265	-3.66941870269175	-1.73139888922885	TRUE	429	429	416	1	0.96969697	PASS	0		PASS	PASS	DISCOVERED
LITCHI012300	537.1223818389	-1.08032336836067	0.294533126542405	-3.66791804046914	0.000244533537409135	0.0259712123677265	-3.66791804046914	-0.897412706003925	TRUE	262	262	189	1	0.72137405	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI014512	1618.69596092406	-1.32292912664433	0.360722194961417	-3.66744587697419	0.000244985384523493	0.0259712123677265	-3.66744587697419	-1.09646463322871	TRUE	1231	1231	300	1	0.24370431	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI019568	100.14020570809	-1.78927587150721	0.487987386499024	-3.66664369000199	0.000245754850895432	0.0259712123677265	-3.66664369000199	-1.47506470099731	TRUE	1696	1696	0	1	0	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI001603	174.638395658549	1.37592070302234	0.37614411996321	3.65796148337217	0.000254229239502289	0.0267215543898487	3.65796148337217	1.13870402228946	TRUE	4354	4354	4354	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI001879	618.192207795445	1.01190079100949	0.277017101550873	3.65284592663915	0.000259349859468328	0.0271132151471055	3.65284592663915	0.842086616315672	TRUE	3265	3265	3265	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016024	1814.43981761774	-0.563656150078237	0.154728629959465	-3.64286913304862	0.000269615931109456	0.0280357314461143	-3.64286913304862	-0.481869305645319	FALSE	6304	6304	6304	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI028584	2773.00465456315	-0.670279437700654	0.184135465255643	-3.64014306950634	0.000272486594135516	0.0281835203349208	-3.64014306950634	-0.567249017785637	TRUE	3998	3998	3998	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030862	1571.29173629241	7.38186016098182	2.03164449194672	3.63344088507756	0.000279666543808089	0.0286622782654542	3.63344088507756	0.0338041402241099	TRUE	954	954	954	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI012980	21.5734394228219	2.35750071039401	0.648899516445628	3.63307515361903	0.000280063402953782	0.0286622782654542	3.63307515361903	1.92750433755886	TRUE	1427	1427	710	1	0.4975473	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI010779	115.662757842103	-1.57461977524295	0.433591749481054	-3.63157227305995	0.000281699741142967	0.0286788034896597	-3.63157227305995	-1.29335204221548	TRUE	7262	7262	3757	1	0.51735059	FAIL	0		PASS	FAIL	RETIRED_MAPPING_FAILURE
LITCHI016911	4061.39890787047	0.622077699791301	0.171440713683263	3.62852957402283	0.000285040101634116	0.0288677332097676	3.62852957402283	0.529834891593896	TRUE	3096	3096	3096	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI029789	5353.56937178584	-0.702223969804124	0.19367086838434	-3.62586265896511	0.000287998399597289	0.0290162118143486	-3.62586265896511	-0.592927387080697	TRUE	1861	1861	1861	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI002015	84.0463098239693	1.29967922262935	0.35883105865421	3.62198084943866	0.000292355768974199	0.0293033913799139	3.62198084943866	1.06994252748791	TRUE	3840	3840	3840	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI023078	127.617315105096	-2.33502259632456	0.646045584071096	-3.61433102229454	0.000301124133219667	0.029974437210403	-3.61433102229454	-1.90969914144881	TRUE	2911	2911	2792	1	0.95912058	PASS	0		PASS	PASS	DISCOVERED
LITCHI017634	572.495757374935	0.823683127651957	0.227986221897608	3.61286362305651	0.000302833997178292	0.029974437210403	3.61286362305651	0.687908063570713	TRUE	1987	1987	1987	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028716	193.579556606758	0.992473409466396	0.274760158080347	3.6121445569127	0.000303675193131879	0.029974437210403	3.6121445569127	0.822226174618662	TRUE	5125	5125	5125	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI013895	800.416809192306	-0.757894468723173	0.209936096609985	-3.610119845808	0.000306055561187932	0.0300568201378754	-3.610119845808	-0.636538366074228	TRUE	768	768	768	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016917	40.4093927044748	-1.59509565553956	0.442896990492299	-3.60150484149045	0.000316380529638734	0.0309146703458552	-3.60150484149045	-1.3049535085866	TRUE	1626	1626	1626	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI023464	35.0340798504485	2.36454357605204	0.658049817582718	3.59325922274086	0.000326567413639335	0.0316462326146919	3.59325922274086	1.91858731339046	TRUE	1773	1773	1773	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI021860	705.595174021752	-0.652689384570268	0.181692799643345	-3.59226885078258	0.000327811390023173	0.0316462326146919	-3.59226885078258	-0.551157294595915	TRUE	2971	2971	2971	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI022789	777.976011321955	1.27403475292407	0.354733732420447	3.59152411086189	0.000328749755112767	0.0316462326146919	3.59152411086189	1.04150887437886	TRUE	1921	1921	1921	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI010765	23.9874767801915	-3.42056372242776	0.952781669159028	-3.59008137241654	0.000330574747469641	0.0316651525347151	-3.59008137241654	-2.78963585894648	TRUE	1766	1766	1766	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030869	59.1460308232286	-2.96746007383302	0.828056767244218	-3.58364328536165	0.000338834752447406	0.0322882142056094	-3.58364328536165	-0.175056964375384	TRUE	3350	3350	2904	1	0.86686567	PASS	0		PASS	PASS	DISCOVERED
